IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
FileSha256,6c743c890151d0719150246382b5e0158e8abc4a29dd4b2f049ce7d313b1a330,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,3496b6b45631550e0e27bf37da9e170bee3d0423365fb99e3f644a266c126c44,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,fdfad320b77c94d91123a7bb8f1efdf9f835b0c1fd093fa8ead23bfbc8ce04e2,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,a340ef5adb00a2bf1a0735600491ca98ac8045b57db892dedc27575a53b25056,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,186abb7d786ce7f21e4e23af2581d052b6787b5c99fdea4e740fed221433b277,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,2249b76a9326209a165cef9d04ad89582811842bcc2b22dd4aca7dd0663f5e52,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,c09936f39188511ae2a855ec5dcb74c0970f88249cc4402ce3e2672cff4144b3,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,32e214baf2ebb523692647a0a2cec76d3104a0f56b511c34f01a959bee0e4ce5,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,daf2b66a2a795c09a18efac97a9a2131a6b1fd4e46a1a9df1372089dba2c88f0,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,10f96f64659415e46c3f2f823bdb855aab42d0bfced811c9a3b72aea5f22d880,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,651fa2efb001fc59208ab90bd7a618884d50d6d5873a2a631d05ad84bec9f7e8,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
FileSha256,dfc579efc1a87c44f7f24de68f078d0c7ff4fbd2ebfd4819f8181d3c87c9d557,,Block,Low,Mallox Loader,Mallox Loader,,,,,FALSE
